BGC	Accesion ID	Description	Product Prediction	BiG-SCAPE class	Organism	Taxonomy
CS202_c00001_NODE_1_...cluster166	c07639_NODE_76..	NODE_7639_length_7368_cov_23.771440	t1pks	PKSI		
CS202_c00001_NODE_1_...cluster167	c08035_NODE_80..	NODE_8035_length_7091_cov_1.166140	t1pks	PKSI		
CS202_c00001_NODE_1_...cluster168	c08272_NODE_82..	NODE_8272_length_6942_cov_1.860161	t1pks	PKSI		
CS202_c00001_NODE_1_...cluster177	c09266_NODE_92..	NODE_9266_length_6367_cov_1.716667	t1pks	PKSI		
CS202_c00001_NODE_1_...cluster178	c09336_NODE_93..	NODE_9336_length_6338_cov_1.978747	t1pks	PKSI		
CS202_c00001_NODE_1_...cluster181	c09805_NODE_98..	NODE_9805_length_6114_cov_1.700685	t1pks	PKSI		
CS202_c00001_NODE_1_...cluster182	c09999_NODE_99..	NODE_9999_length_6031_cov_1.792175	t1pks	PKSI		
CS202_c00001_NODE_1_...cluster186	c10659_NODE_10..	NODE_10659_length_5758_cov_1.725626	t1pks	PKSI		
CS203_c00001_NODE_1_...cluster002	c00007_NODE_7_..	NODE_7_length_445432_cov_7.986122	t1pks	PKSI		
CS203_c00001_NODE_1_...cluster009	c00028_NODE_28..	NODE_28_length_254757_cov_4.297785	t1pks	PKSI		
CS203_c00001_NODE_1_...cluster011	c00072_NODE_72..	NODE_72_length_178689_cov_15.599276	t1pks	PKSI		
CS203_c00001_NODE_1_...cluster018	c00097_NODE_97..	NODE_97_length_165268_cov_3.809781	t1pks	PKSI		
CS203_c00001_NODE_1_...cluster022	c00129_NODE_12..	NODE_129_length_147904_cov_9.932195	t1pks	PKSI		
CS203_c00001_NODE_1_...cluster024	c00138_NODE_13..	NODE_138_length_143494_cov_3.249144	t1pks	PKSI		
CS203_c00001_NODE_1_...cluster028	c00179_NODE_17..	NODE_179_length_127728_cov_3.940118	t1pks	PKSI		
CS203_c00001_NODE_1_...cluster030	c00212_NODE_21..	NODE_212_length_117497_cov_10.703681	t1pks	PKSI		
CS203_c00001_NODE_1_...cluster031	c00214_NODE_21..	NODE_214_length_116938_cov_9.278535	t1pks	PKSI		
CS203_c00001_NODE_1_...cluster032	c00219_NODE_21..	NODE_219_length_115418_cov_11.170655	t1pks	PKSI		
CS203_c00001_NODE_1_...cluster037	c00267_NODE_26..	NODE_267_length_105180_cov_7.312328	t1pks	PKSI		
CS203_c00001_NODE_1_...cluster038	c00273_NODE_27..	NODE_273_length_104590_cov_5.884533	t1pks	PKSI		
CS203_c00001_NODE_1_...cluster039	c00284_NODE_28..	NODE_284_length_102926_cov_4.471094	t1pks	PKSI		
CS203_c00001_NODE_1_...cluster047	c00365_NODE_36..	NODE_365_length_90584_cov_13.747040	t1pks	PKSI		
CS203_c00001_NODE_1_...cluster048	c00381_NODE_38..	NODE_381_length_88558_cov_9.268661	t1pks	PKSI		
CS203_c00001_NODE_1_...cluster049	c00395_NODE_39..	NODE_395_length_87095_cov_3.950557	t1pks	PKSI		
CS203_c00001_NODE_1_...cluster056	c00500_NODE_50..	NODE_500_length_77468_cov_8.529810	t1pks	PKSI		
CS203_c00001_NODE_1_...cluster058	c00541_NODE_54..	NODE_541_length_72919_cov_8.342744	t1pks	PKSI		
CS203_c00001_NODE_1_...cluster062	c00687_NODE_68..	NODE_687_length_63265_cov_6.380563	t1pks	PKSI		
CS203_c00001_NODE_1_...cluster064	c00727_NODE_72..	NODE_727_length_60918_cov_10.583063	t1pks	PKSI		
CS203_c00001_NODE_1_...cluster066	c00759_NODE_75..	NODE_759_length_59381_cov_6.368498	t1pks	PKSI		
CS203_c00001_NODE_1_...cluster069	c00792_NODE_79..	NODE_792_length_57994_cov_9.886999	t1pks	PKSI		
CS203_c00001_NODE_1_...cluster071	c00816_NODE_81..	NODE_816_length_56598_cov_15.080555	t1pks	PKSI		
CS203_c00001_NODE_1_...cluster072	c00820_NODE_82..	NODE_820_length_56493_cov_20.755154	t1pks	PKSI		
CS203_c00001_NODE_1_...cluster079	c01087_NODE_10..	NODE_1087_length_45997_cov_6.944408	t1pks	PKSI		
CS203_c00001_NODE_1_...cluster086	c01385_NODE_13..	NODE_1385_length_39306_cov_3.262845	t1pks	PKSI		
CS203_c00001_NODE_1_...cluster095	c01863_NODE_18..	NODE_1863_length_31537_cov_7.054441	t1pks	PKSI		
CS203_c00001_NODE_1_...cluster096	c01877_NODE_18..	NODE_1877_length_31379_cov_3.421925	t1pks	PKSI		
CS203_c00001_NODE_1_...cluster102	c02063_NODE_20..	NODE_2063_length_29206_cov_2.726538	t1pks	PKSI		
CS203_c00001_NODE_1_...cluster109	c02281_NODE_22..	NODE_2281_length_26573_cov_1.989110	t1pks	PKSI		
CS203_c00001_NODE_1_...cluster111	c02500_NODE_25..	NODE_2500_length_24423_cov_9.218143	t1pks	PKSI		
CS203_c00001_NODE_1_...cluster122	c03289_NODE_32..	NODE_3289_length_19556_cov_6.877245	t1pks	PKSI		
CS203_c00001_NODE_1_...cluster123	c03356_NODE_33..	NODE_3356_length_19216_cov_5.666195	t1pks	PKSI		
CS203_c00001_NODE_1_...cluster124	c03446_NODE_34..	NODE_3446_length_18794_cov_6.082499	t1pks	PKSI		
CS203_c00001_NODE_1_...cluster129	c03590_NODE_35..	NODE_3590_length_18143_cov_6.577598	t1pks	PKSI		
CS203_c00001_NODE_1_...cluster131	c03714_NODE_37..	NODE_3714_length_17648_cov_4.596370	t1pks	PKSI		
CS203_c00001_NODE_1_...cluster138	c03938_NODE_39..	NODE_3938_length_16840_cov_1.706456	t1pks	PKSI		
CS203_c00001_NODE_1_...cluster140	c03967_NODE_39..	NODE_3967_length_16725_cov_5.903964	t1pks	PKSI		
CS203_c00001_NODE_1_...cluster142	c04095_NODE_40..	NODE_4095_length_16277_cov_9.043839	t1pks	PKSI		
CS203_c00001_NODE_1_...cluster143	c04213_NODE_42..	NODE_4213_length_15823_cov_6.631052	t1pks	PKSI		
CS203_c00001_NODE_1_...cluster145	c04413_NODE_44..	NODE_4413_length_15172_cov_1.270123	t1pks	PKSI		
CS203_c00001_NODE_1_...cluster147	c04458_NODE_44..	NODE_4458_length_15045_cov_4.853667	t1pks	PKSI		
CS203_c00001_NODE_1_...cluster148	c04528_NODE_45..	NODE_4528_length_14839_cov_1.570827	t1pks	PKSI		
CS203_c00001_NODE_1_...cluster150	c04670_NODE_46..	NODE_4670_length_14483_cov_1.649833	t1pks	PKSI		
CS203_c00001_NODE_1_...cluster155	c04917_NODE_49..	NODE_4917_length_13897_cov_2.014089	t1pks	PKSI		
CS203_c00001_NODE_1_...cluster157	c04975_NODE_49..	NODE_4975_length_13777_cov_2.447985	t1pks	PKSI		
CS203_c00001_NODE_1_...cluster158	c04988_NODE_49..	NODE_4988_length_13755_cov_2.339815	t1pks	PKSI		
CS203_c00001_NODE_1_...cluster159	c05022_NODE_50..	NODE_5022_length_13692_cov_1.694582	t1pks	PKSI		
CS203_c00001_NODE_1_...cluster166	c05783_NODE_57..	NODE_5783_length_12149_cov_1.539012	t1pks	PKSI		
CS203_c00001_NODE_1_...cluster169	c06063_NODE_60..	NODE_6063_length_11639_cov_2.169736	t1pks	PKSI		
CS203_c00001_NODE_1_...cluster170	c06349_NODE_63..	NODE_6349_length_11205_cov_7.216194	t1pks	PKSI		
CS203_c00001_NODE_1_...cluster173	c07397_NODE_73..	NODE_7397_length_9894_cov_2.560152	t1pks	PKSI		
CS203_c00001_NODE_1_...cluster176	c07453_NODE_74..	NODE_7453_length_9846_cov_1.765820	t1pks	PKSI		
CS203_c00001_NODE_1_...cluster180	c08154_NODE_81..	NODE_8154_length_9109_cov_2.655645	t1pks	PKSI		
CS203_c00001_NODE_1_...cluster187	c09570_NODE_95..	NODE_9570_length_7991_cov_1.336470	t1pks	PKSI		
CS203_c00001_NODE_1_...cluster189	c10203_NODE_10..	NODE_10203_length_7601_cov_4.392561	t1pks	PKSI		
CS203_c00001_NODE_1_...cluster190	c10841_NODE_10..	NODE_10841_length_7237_cov_1.501969	t1pks	PKSI		
CS203_c00001_NODE_1_...cluster193	c11567_NODE_11..	NODE_11567_length_6897_cov_0.887001	t1pks	PKSI		
CS203_c00001_NODE_1_...cluster194	c11615_NODE_11..	NODE_11615_length_6877_cov_1.801481	t1pks	PKSI		
CS203_c00001_NODE_1_...cluster195	c11719_NODE_11..	NODE_11719_length_6829_cov_7.214115	t1pks	PKSI		
CS203_c00001_NODE_1_...cluster196	c12017_NODE_12..	NODE_12017_length_6703_cov_1.754866	t1pks	PKSI		
CS203_c00001_NODE_1_...cluster199	c12796_NODE_12..	NODE_12796_length_6383_cov_6.085997	t1pks	PKSI		
CS203_c00001_NODE_1_...cluster204	c13753_NODE_13..	NODE_13753_length_6042_cov_1.501775	t1pks	PKSI		
CS203_c00001_NODE_1_...cluster208	c15257_NODE_15..	NODE_15257_length_5582_cov_7.624381	t1pks	PKSI		
CS204_c00001_NODE_1_...cluster001	c00016_NODE_16..	NODE_16_length_332969_cov_2.884188	t1pks	PKSI		
CS204_c00001_NODE_1_...cluster003	c00022_NODE_22..	NODE_22_length_298610_cov_12.432011	t1pks	PKSI		
CS204_c00001_NODE_1_...cluster005	c00043_NODE_43..	NODE_43_length_230193_cov_2.760669	t1pks	PKSI		
CS204_c00001_NODE_1_...cluster008	c00070_NODE_70..	NODE_70_length_183805_cov_2.845164	t1pks	PKSI		
CS204_c00001_NODE_1_...cluster018	c00156_NODE_15..	NODE_156_length_116594_cov_4.821881	t1pks	PKSI		
CS204_c00001_NODE_1_...cluster022	c00179_NODE_17..	NODE_179_length_109568_cov_2.625552	t1pks	PKSI		
CS204_c00001_NODE_1_...cluster024	c00187_NODE_18..	NODE_187_length_106866_cov_3.266782	t1pks	PKSI		
CS204_c00001_NODE_1_...cluster027	c00244_NODE_24..	NODE_244_length_92182_cov_5.963685	t1pks	PKSI		
CS204_c00001_NODE_1_...cluster038	c00431_NODE_43..	NODE_431_length_65392_cov_6.444863	t1pks	PKSI		
CS204_c00001_NODE_1_...cluster040	c00485_NODE_48..	NODE_485_length_61308_cov_4.081349	t1pks	PKSI		
CS204_c00001_NODE_1_...cluster042	c00523_NODE_52..	NODE_523_length_57973_cov_4.893234	t1pks	PKSI		
CS204_c00001_NODE_1_...cluster044	c00558_NODE_55..	NODE_558_length_55709_cov_5.035389	t1pks	PKSI		
CS204_c00001_NODE_1_...cluster045	c00569_NODE_56..	NODE_569_length_55185_cov_5.913800	t1pks	PKSI		
CS204_c00001_NODE_1_...cluster047	c00580_NODE_58..	NODE_580_length_54796_cov_4.514423	t1pks	PKSI		
CS204_c00001_NODE_1_...cluster054	c00680_NODE_68..	NODE_680_length_49875_cov_2.886629	t1pks	PKSI		
CS204_c00001_NODE_1_...cluster057	c00719_NODE_71..	NODE_719_length_48278_cov_5.245789	t1pks	PKSI		
CS204_c00001_NODE_1_...cluster063	c00988_NODE_98..	NODE_988_length_38692_cov_1.495138	t1pks	PKSI		
CS204_c00001_NODE_1_...cluster064	c01026_NODE_10..	NODE_1026_length_37645_cov_2.965537	t1pks	PKSI		
CS204_c00001_NODE_1_...cluster068	c01100_NODE_11..	NODE_1100_length_36067_cov_9.505509	t1pks	PKSI		
CS204_c00001_NODE_1_...cluster069	c01136_NODE_11..	NODE_1136_length_35019_cov_3.688496	t1pks	PKSI		
CS204_c00001_NODE_1_...cluster070	c01147_NODE_11..	NODE_1147_length_34733_cov_2.058863	t1pks	PKSI		
CS204_c00001_NODE_1_...cluster073	c01267_NODE_12..	NODE_1267_length_32430_cov_1.554407	t1pks	PKSI		
CS204_c00001_NODE_1_...cluster074	c01268_NODE_12..	NODE_1268_length_32407_cov_3.651363	t1pks	PKSI		
CS204_c00001_NODE_1_...cluster084	c01742_NODE_17..	NODE_1742_length_26182_cov_9.411399	t1pks	PKSI		
CS204_c00001_NODE_1_...cluster086	c01901_NODE_19..	NODE_1901_length_24607_cov_6.030351	t1pks	PKSI		
CS204_c00001_NODE_1_...cluster093	c02394_NODE_23..	NODE_2394_length_20885_cov_1.716350	t1pks	PKSI		
CS204_c00001_NODE_1_...cluster094	c02423_NODE_24..	NODE_2423_length_20676_cov_3.048032	t1pks	PKSI		
CS204_c00001_NODE_1_...cluster095	c02466_NODE_24..	NODE_2466_length_20361_cov_5.716171	t1pks	PKSI		
CS204_c00001_NODE_1_...cluster096	c02485_NODE_24..	NODE_2485_length_20260_cov_2.338350	t1pks	PKSI		
CS204_c00001_NODE_1_...cluster101	c02619_NODE_26..	NODE_2619_length_19564_cov_2.296188	t1pks	PKSI		
CS204_c00001_NODE_1_...cluster105	c02768_NODE_27..	NODE_2768_length_18771_cov_2.226668	t1pks	PKSI		
CS204_c00001_NODE_1_...cluster106	c02815_NODE_28..	NODE_2815_length_18528_cov_2.460084	t1pks	PKSI		
CS204_c00001_NODE_1_...cluster108	c02993_NODE_29..	NODE_2993_length_17686_cov_6.416083	t1pks	PKSI		
CS204_c00001_NODE_1_...cluster110	c03064_NODE_30..	NODE_3064_length_17319_cov_6.360691	t1pks	PKSI		
CS204_c00001_NODE_1_...cluster113	c03324_NODE_33..	NODE_3324_length_16279_cov_1.545877	t1pks	PKSI		
CS204_c00001_NODE_1_...cluster115	c03595_NODE_35..	NODE_3595_length_15311_cov_1.884681	t1pks	PKSI		
CS204_c00001_NODE_1_...cluster116	c03609_NODE_36..	NODE_3609_length_15277_cov_1.525611	t1pks	PKSI		
CS204_c00001_NODE_1_...cluster121	c03940_NODE_39..	NODE_3940_length_14288_cov_2.234305	t1pks	PKSI		
CS204_c00001_NODE_1_...cluster123	c04259_NODE_42..	NODE_4259_length_13432_cov_3.758812	t1pks	PKSI		
CS204_c00001_NODE_1_...cluster126	c04472_NODE_44..	NODE_4472_length_12987_cov_1.643624	t1pks	PKSI		
CS204_c00001_NODE_1_...cluster127	c04555_NODE_45..	NODE_4555_length_12821_cov_21.645974	t1pks	PKSI		
CS204_c00001_NODE_1_...cluster128	c04579_NODE_45..	NODE_4579_length_12768_cov_2.240092	t1pks	PKSI		
CS204_c00001_NODE_1_...cluster131	c04835_NODE_48..	NODE_4835_length_12288_cov_1.454732	t1pks	PKSI		
CS204_c00001_NODE_1_...cluster132	c05412_NODE_54..	NODE_5412_length_11330_cov_2.214139	t1pks	PKSI		
CS204_c00001_NODE_1_...cluster133	c05419_NODE_54..	NODE_5419_length_11316_cov_3.081509	t1pks	PKSI		
CS204_c00001_NODE_1_...cluster135	c05641_NODE_56..	NODE_5641_length_10993_cov_9.225198	t1pks	PKSI		
CS204_c00001_NODE_1_...cluster140	c05941_NODE_59..	NODE_5941_length_10625_cov_1.699086	t1pks	PKSI		
CS204_c00001_NODE_1_...cluster144	c06571_NODE_65..	NODE_6571_length_9916_cov_1.155174	t1pks	PKSI		
CS204_c00001_NODE_1_...cluster145	c06641_NODE_66..	NODE_6641_length_9829_cov_2.495053	t1pks	PKSI		
CS204_c00001_NODE_1_...cluster150	c07040_NODE_70..	NODE_7040_length_9426_cov_5.967846	t1pks	PKSI		
CS204_c00001_NODE_1_...cluster152	c07207_NODE_72..	NODE_7207_length_9257_cov_0.919387	t1pks	PKSI		
CS204_c00001_NODE_1_...cluster153	c07220_NODE_72..	NODE_7220_length_9239_cov_1.112928	t1pks	PKSI		
CS204_c00001_NODE_1_...cluster155	c07847_NODE_78..	NODE_7847_length_8705_cov_2.315691	t1pks	PKSI		
CS204_c00001_NODE_1_...cluster160	c08033_NODE_80..	NODE_8033_length_8556_cov_6.346186	t1pks	PKSI		
CS204_c00001_NODE_1_...cluster161	c08113_NODE_81..	NODE_8113_length_8486_cov_1.862543	t1pks	PKSI		
CS204_c00001_NODE_1_...cluster163	c08328_NODE_83..	NODE_8328_length_8352_cov_1.362553	t1pks	PKSI		
CS204_c00001_NODE_1_...cluster177	c10398_NODE_10..	NODE_10398_length_7153_cov_2.737262	t1pks	PKSI		
CS204_c00001_NODE_1_...cluster185	c11279_NODE_11..	NODE_11279_length_6748_cov_18.605498	t1pks	PKSI		
CS204_c00001_NODE_1_...cluster189	c12749_NODE_12..	NODE_12749_length_6213_cov_1.183207	t1pks	PKSI		
CS204_c00001_NODE_1_...cluster192	c13184_NODE_13..	NODE_13184_length_6065_cov_2.392893	t1pks	PKSI		
CS204_c00001_NODE_1_...cluster194	c14634_NODE_14..	NODE_14634_length_5668_cov_2.567046	t1pks	PKSI		
CS204_c00001_NODE_1_...cluster198	c15005_NODE_15..	NODE_15005_length_5583_cov_2.255865	t1pks	PKSI		
CS204_c00001_NODE_1_...cluster202	c16187_NODE_16..	NODE_16187_length_5314_cov_1.498940	t1pks	PKSI		
CS204_c00001_NODE_1_...cluster205	c16600_NODE_16..	NODE_16600_length_5229_cov_2.754802	t1pks	PKSI		
CS211_c00001_NODE_1_...cluster006	c00028_NODE_28..	NODE_28_length_185437_cov_22.611618	t1pks	PKSI		
CS211_c00001_NODE_1_...cluster008	c00031_NODE_31..	NODE_31_length_170587_cov_24.031386	t1pks	PKSI		
CS211_c00001_NODE_1_...cluster011	c00040_NODE_40..	NODE_40_length_157022_cov_21.869295	t1pks	PKSI		
CS211_c00001_NODE_1_...cluster017	c00068_NODE_68..	NODE_68_length_133763_cov_5.828744	t1pks	PKSI		
CS211_c00001_NODE_1_...cluster019	c00099_NODE_99..	NODE_99_length_112154_cov_3.989967	t1pks	PKSI		
CS211_c00001_NODE_1_...cluster020	c00108_NODE_10..	NODE_108_length_106757_cov_4.182256	t1pks	PKSI		
CS211_c00001_NODE_1_...cluster022	c00135_NODE_13..	NODE_135_length_98523_cov_2.815003	t1pks	PKSI		
CS211_c00001_NODE_1_...cluster032	c00305_NODE_30..	NODE_305_length_71988_cov_23.411545	t1pks	PKSI		
CS211_c00001_NODE_1_...cluster035	c00346_NODE_34..	NODE_346_length_68020_cov_3.380776	t1pks	PKSI		
CS211_c00001_NODE_1_...cluster043	c00503_NODE_50..	NODE_503_length_57002_cov_2.058163	t1pks	PKSI		
CS211_c00001_NODE_1_...cluster045	c00507_NODE_50..	NODE_507_length_56862_cov_5.388437	t1pks	PKSI		
CS211_c00001_NODE_1_...cluster047	c00525_NODE_52..	NODE_525_length_55651_cov_24.415064	t1pks	PKSI		
CS211_c00001_NODE_1_...cluster048	c00561_NODE_56..	NODE_561_length_53704_cov_17.509958	t1pks	PKSI		
CS211_c00001_NODE_1_...cluster067	c01069_NODE_10..	NODE_1069_length_37554_cov_5.641622	t1pks	PKSI		
CS211_c00001_NODE_1_...cluster075	c01367_NODE_13..	NODE_1367_length_32517_cov_15.796357	t1pks	PKSI		
CS211_c00001_NODE_1_...cluster077	c01388_NODE_13..	NODE_1388_length_32208_cov_3.260528	t1pks	PKSI		
CS211_c00001_NODE_1_...cluster080	c01515_NODE_15..	NODE_1515_length_30465_cov_7.354011	t1pks	PKSI		
CS211_c00001_NODE_1_...cluster083	c01615_NODE_16..	NODE_1615_length_29247_cov_9.055151	t1pks	PKSI		
CS211_c00001_NODE_1_...cluster089	c01895_NODE_18..	NODE_1895_length_26426_cov_6.380090	t1pks	PKSI		
CS211_c00001_NODE_1_...cluster090	c01943_NODE_19..	NODE_1943_length_25927_cov_13.740349	t1pks	PKSI		
CS211_c00001_NODE_1_...cluster094	c02150_NODE_21..	NODE_2150_length_24361_cov_3.596971	t1pks	PKSI		
CS211_c00001_NODE_1_...cluster095	c02156_NODE_21..	NODE_2156_length_24276_cov_2.571701	t1pks	PKSI		
CS211_c00001_NODE_1_...cluster100	c02301_NODE_23..	NODE_2301_length_23310_cov_4.115041	t1pks	PKSI		
CS211_c00001_NODE_1_...cluster103	c02425_NODE_24..	NODE_2425_length_22592_cov_1.791631	t1pks	PKSI		
CS211_c00001_NODE_1_...cluster111	c02621_NODE_26..	NODE_2621_length_21391_cov_25.279204	t1pks	PKSI		
CS211_c00001_NODE_1_...cluster112	c02636_NODE_26..	NODE_2636_length_21324_cov_23.850875	t1pks	PKSI		
CS211_c00001_NODE_1_...cluster121	c02987_NODE_29..	NODE_2987_length_19550_cov_25.449828	t1pks	PKSI		
CS211_c00001_NODE_1_...cluster123	c03097_NODE_30..	NODE_3097_length_19136_cov_3.083855	t1pks	PKSI		
CS211_c00001_NODE_1_...cluster130	c03323_NODE_33..	NODE_3323_length_18270_cov_10.302100	t1pks	PKSI		
CS211_c00001_NODE_1_...cluster140	c04140_NODE_41..	NODE_4140_length_15779_cov_5.512331	t1pks	PKSI		
CS211_c00001_NODE_1_...cluster149	c04970_NODE_49..	NODE_4970_length_13942_cov_1.953167	t1pks	PKSI		
CS211_c00001_NODE_1_...cluster154	c05215_NODE_52..	NODE_5215_length_13451_cov_5.166917	t1pks	PKSI		
CS211_c00001_NODE_1_...cluster155	c05309_NODE_53..	NODE_5309_length_13282_cov_1.592246	t1pks	PKSI		
CS211_c00001_NODE_1_...cluster156	c05458_NODE_54..	NODE_5458_length_13039_cov_4.156366	t1pks	PKSI		
CS211_c00001_NODE_1_...cluster158	c05511_NODE_55..	NODE_5511_length_12937_cov_2.525137	t1pks	PKSI		
CS211_c00001_NODE_1_...cluster163	c05812_NODE_58..	NODE_5812_length_12480_cov_6.157452	t1pks	PKSI		
CS211_c00001_NODE_1_...cluster171	c06499_NODE_64..	NODE_6499_length_11473_cov_1.521065	t1pks	PKSI		
CS211_c00001_NODE_1_...cluster173	c06697_NODE_66..	NODE_6697_length_11231_cov_2.078620	t1pks	PKSI		
CS211_c00001_NODE_1_...cluster174	c06724_NODE_67..	NODE_6724_length_11205_cov_7.974454	t1pks	PKSI		
CS211_c00001_NODE_1_...cluster176	c06788_NODE_67..	NODE_6788_length_11128_cov_1.792746	t1pks	PKSI		
CS211_c00001_NODE_1_...cluster177	c06837_NODE_68..	NODE_6837_length_11078_cov_8.085198	t1pks	PKSI		
CS211_c00001_NODE_1_...cluster178	c06978_NODE_69..	NODE_6978_length_10911_cov_2.395679	t1pks	PKSI		
CS211_c00001_NODE_1_...cluster179	c07254_NODE_72..	NODE_7254_length_10593_cov_2.529715	t1pks	PKSI		
CS211_c00001_NODE_1_...cluster181	c07355_NODE_73..	NODE_7355_length_10478_cov_3.577529	t1pks	PKSI		
CS211_c00001_NODE_1_...cluster184	c08007_NODE_80..	NODE_8007_length_9865_cov_4.966009	t1pks	PKSI		
CS211_c00001_NODE_1_...cluster185	c08110_NODE_81..	NODE_8110_length_9755_cov_9.805256	t1pks	PKSI		
CS211_c00001_NODE_1_...cluster192	c08562_NODE_85..	NODE_8562_length_9382_cov_1.894111	t1pks	PKSI		
CS211_c00001_NODE_1_...cluster194	c08603_NODE_86..	NODE_8603_length_9345_cov_2.463007	t1pks	PKSI		
CS211_c00001_NODE_1_...cluster200	c09361_NODE_93..	NODE_9361_length_8801_cov_2.428753	t1pks	PKSI		
CS211_c00001_NODE_1_...cluster202	c09702_NODE_97..	NODE_9702_length_8566_cov_4.863491	t1pks	PKSI		
CS211_c00001_NODE_1_...cluster204	c10018_NODE_10..	NODE_10018_length_8367_cov_3.094903	t1pks	PKSI		
CS211_c00001_NODE_1_...cluster208	c10453_NODE_10..	NODE_10453_length_8107_cov_1.421930	t1pks	PKSI		
CS211_c00001_NODE_1_...cluster209	c10457_NODE_10..	NODE_10457_length_8100_cov_3.778628	t1pks	PKSI		
CS211_c00001_NODE_1_...cluster212	c10779_NODE_10..	NODE_10779_length_7944_cov_2.335295	t1pks	PKSI		
CS211_c00001_NODE_1_...cluster213	c10804_NODE_10..	NODE_10804_length_7925_cov_3.098359	t1pks	PKSI		
CS211_c00001_NODE_1_...cluster215	c11138_NODE_11..	NODE_11138_length_7755_cov_4.202674	t1pks	PKSI		
CS211_c00001_NODE_1_...cluster225	c11942_NODE_11..	NODE_11942_length_7361_cov_5.403926	t1pks	PKSI		
CS211_c00001_NODE_1_...cluster227	c12187_NODE_12..	NODE_12187_length_7252_cov_1.770105	t1pks	PKSI		
CS211_c00001_NODE_1_...cluster228	c12499_NODE_12..	NODE_12499_length_7113_cov_3.488692	t1pks	PKSI		
CS211_c00001_NODE_1_...cluster233	c13099_NODE_13..	NODE_13099_length_6871_cov_1.231168	t1pks	PKSI		
CS211_c00001_NODE_1_...cluster234	c13138_NODE_13..	NODE_13138_length_6858_cov_1.865696	t1pks	PKSI		
CS211_c00001_NODE_1_...cluster235	c13221_NODE_13..	NODE_13221_length_6828_cov_1.968960	t1pks	PKSI		
CS211_c00001_NODE_1_...cluster238	c14031_NODE_14..	NODE_14031_length_6536_cov_2.226868	t1pks	PKSI		
CS211_c00001_NODE_1_...cluster241	c14147_NODE_14..	NODE_14147_length_6495_cov_2.833857	t1pks	PKSI		
CS211_c00001_NODE_1_...cluster242	c14520_NODE_14..	NODE_14520_length_6369_cov_3.272349	t1pks	PKSI		
CS211_c00001_NODE_1_...cluster247	c15065_NODE_15..	NODE_15065_length_6202_cov_7.755720	t1pks	PKSI		
CS211_c00001_NODE_1_...cluster249	c16054_NODE_16..	NODE_16054_length_5929_cov_1.908825	t1pks	PKSI		
CS211_c00001_NODE_1_...cluster250	c16171_NODE_16..	NODE_16171_length_5897_cov_4.093241	t1pks	PKSI		
CS211_c00001_NODE_1_...cluster251	c16601_NODE_16..	NODE_16601_length_5781_cov_2.306686	t1pks	PKSI		
CS211_c00001_NODE_1_...cluster255	c16913_NODE_16..	NODE_16913_length_5702_cov_2.090583	t1pks	PKSI		
CS211_c00001_NODE_1_...cluster256	c16946_NODE_16..	NODE_16946_length_5695_cov_5.637033	t1pks	PKSI		
CS211_c00001_NODE_1_...cluster257	c17026_NODE_17..	NODE_17026_length_5674_cov_2.240310	t1pks	PKSI		
CS211_c00001_NODE_1_...cluster260	c17493_NODE_17..	NODE_17493_length_5566_cov_4.655451	t1pks	PKSI		
CS211_c00001_NODE_1_...cluster263	c18110_NODE_18..	NODE_18110_length_5424_cov_1.031338	t1pks	PKSI		
CS211_c00001_NODE_1_...cluster264	c18218_NODE_18..	NODE_18218_length_5401_cov_1.458476	t1pks	PKSI		
CS211_c00001_NODE_1_...cluster265	c18246_NODE_18..	NODE_18246_length_5394_cov_4.106892	t1pks	PKSI		
CS211_c00001_NODE_1_...cluster269	c19021_NODE_19..	NODE_19021_length_5231_cov_8.857759	t1pks	PKSI		
CS211_c00001_NODE_1_...cluster275	c20004_NODE_20..	NODE_20004_length_5040_cov_0.978221	t1pks	PKSI		
CS211_c00001_NODE_1_...cluster277	c20069_NODE_20..	NODE_20069_length_5030_cov_1.837854	t1pks	PKSI		
CS783_c00001_NODE_1_...cluster002	c00001_NODE_1_..	NODE_1_length_2765707_cov_4.308384	t1pks	PKSI		
CS783_c00001_NODE_1_...cluster004	c00001_NODE_1_..	NODE_1_length_2765707_cov_4.308384	t1pks	PKSI		
CS783_c00001_NODE_1_...cluster010	c00006_NODE_6_..	NODE_6_length_644530_cov_2.450330	t1pks	PKSI		
CS783_c00001_NODE_1_...cluster016	c00032_NODE_32..	NODE_32_length_312174_cov_2.780424	t1pks	PKSI		
CS783_c00001_NODE_1_...cluster021	c00049_NODE_49..	NODE_49_length_248331_cov_6.302155	t1pks	PKSI		
CS783_c00001_NODE_1_...cluster023	c00056_NODE_56..	NODE_56_length_222845_cov_4.126703	t1pks	PKSI		
CS783_c00001_NODE_1_...cluster025	c00098_NODE_98..	NODE_98_length_169309_cov_3.894687	t1pks	PKSI		
CS783_c00001_NODE_1_...cluster035	c00244_NODE_24..	NODE_244_length_101024_cov_3.831323	t1pks	PKSI		
CS783_c00001_NODE_1_...cluster038	c00294_NODE_29..	NODE_294_length_88647_cov_3.453592	t1pks	PKSI		
CS783_c00001_NODE_1_...cluster045	c00484_NODE_48..	NODE_484_length_58019_cov_2.393699	t1pks	PKSI		
CS783_c00001_NODE_1_...cluster046	c00498_NODE_49..	NODE_498_length_56773_cov_1.713272	t1pks	PKSI		
