BGC	Accesion ID	Description	Product Prediction	BiG-SCAPE class	Organism	Taxonomy
CS203_c00001_NODE_1_...cluster090	c01482_NODE_14..	NODE_1482_length_37278_cov_2.448763	other	Others		
CS203_c00001_NODE_1_...cluster098	c01916_NODE_19..	NODE_1916_length_30839_cov_20.579350	other	Others		
CS203_c00001_NODE_1_...cluster134	c03798_NODE_37..	NODE_3798_length_17248_cov_1.320951	other	Others		
CS203_c00001_NODE_1_...cluster149	c04595_NODE_45..	NODE_4595_length_14674_cov_2.858390	other	Others		
CS203_c00001_NODE_1_...cluster152	c04814_NODE_48..	NODE_4814_length_14134_cov_1.975155	other	Others		
CS203_c00001_NODE_1_...cluster154	c04863_NODE_48..	NODE_4863_length_14020_cov_5.626647	nucleoside	Others		
CS203_c00001_NODE_1_...cluster156	c04941_NODE_49..	NODE_4941_length_13858_cov_2.227150	nucleoside	Others		
CS203_c00001_NODE_1_...cluster161	c05399_NODE_53..	NODE_5399_length_12875_cov_6.359586	other	Others		
CS203_c00001_NODE_1_...cluster184	c08439_NODE_84..	NODE_8439_length_8857_cov_9.985109	phosphonate	Others		
CS203_c00001_NODE_1_...cluster185	c08603_NODE_86..	NODE_8603_length_8712_cov_1.880955	nucleoside	Others		
CS203_c00001_NODE_1_...cluster201	c13386_NODE_13..	NODE_13386_length_6172_cov_1.521588	arylpolyene	Others		
CS203_c00001_NODE_1_...cluster207	c14863_NODE_14..	NODE_14863_length_5685_cov_2.404822	other	Others		
CS204_c00001_NODE_1_...cluster007	c00053_NODE_53..	NODE_53_length_209651_cov_3.379031	other	Others		
CS204_c00001_NODE_1_...cluster010	c00076_NODE_76..	NODE_76_length_173221_cov_3.273060	other	Others		
CS204_c00001_NODE_1_...cluster011	c00078_NODE_78..	NODE_78_length_168393_cov_3.461525	other	Others		
CS204_c00001_NODE_1_...cluster013	c00090_NODE_90..	NODE_90_length_156740_cov_5.919228	phosphonate	Others		
CS204_c00001_NODE_1_...cluster019	c00161_NODE_16..	NODE_161_length_115002_cov_5.503495	other	Others		
CS204_c00001_NODE_1_...cluster020	c00168_NODE_16..	NODE_168_length_113318_cov_5.905911	other	Others		
CS204_c00001_NODE_1_...cluster025	c00189_NODE_18..	NODE_189_length_106664_cov_2.158874	other	Others		
CS204_c00001_NODE_1_...cluster026	c00226_NODE_22..	NODE_226_length_96444_cov_21.652657	other	Others		
CS204_c00001_NODE_1_...cluster046	c00574_NODE_57..	NODE_574_length_55054_cov_2.784696	other	Others		
CS204_c00001_NODE_1_...cluster058	c00752_NODE_75..	NODE_752_length_46496_cov_5.025319	other	Others		
CS204_c00001_NODE_1_...cluster065	c01061_NODE_10..	NODE_1061_length_36718_cov_4.104452	other	Others		
CS204_c00001_NODE_1_...cluster072	c01258_NODE_12..	NODE_1258_length_32534_cov_3.013824	other	Others		
CS204_c00001_NODE_1_...cluster075	c01291_NODE_12..	NODE_1291_length_31950_cov_9.482136	other	Others		
CS204_c00001_NODE_1_...cluster083	c01622_NODE_16..	NODE_1622_length_27386_cov_2.595913	other	Others		
CS204_c00001_NODE_1_...cluster085	c01845_NODE_18..	NODE_1845_length_25104_cov_1.991792	other	Others		
CS204_c00001_NODE_1_...cluster088	c01994_NODE_19..	NODE_1994_length_23693_cov_9.258423	nucleoside	Others		
CS204_c00001_NODE_1_...cluster117	c03645_NODE_36..	NODE_3645_length_15172_cov_2.582851	other	Others		
CS204_c00001_NODE_1_...cluster136	c05727_NODE_57..	NODE_5727_length_10879_cov_1.017299	ectoine	Others		
CS204_c00001_NODE_1_...cluster162	c08247_NODE_82..	NODE_8247_length_8407_cov_3.800845	arylpolyene	Others		
CS204_c00001_NODE_1_...cluster166	c08775_NODE_87..	NODE_8775_length_8031_cov_5.851468	other	Others		
CS204_c00001_NODE_1_...cluster167	c09154_NODE_91..	NODE_9154_length_7829_cov_8.111659	phosphonate	Others		
CS204_c00001_NODE_1_...cluster175	c09933_NODE_99..	NODE_9933_length_7377_cov_1.148690	other	Others		
CS204_c00001_NODE_1_...cluster178	c10454_NODE_10..	NODE_10454_length_7130_cov_1.282879	other	Others		
CS204_c00001_NODE_1_...cluster179	c10564_NODE_10..	NODE_10564_length_7077_cov_6.691942	other	Others		
CS204_c00001_NODE_1_...cluster181	c10914_NODE_10..	NODE_10914_length_6907_cov_1.372419	ectoine	Others		
CS204_c00001_NODE_1_...cluster186	c11649_NODE_11..	NODE_11649_length_6608_cov_1.497146	other	Others		
CS204_c00001_NODE_1_...cluster191	c12961_NODE_12..	NODE_12961_length_6139_cov_1.024784	other	Others		
CS204_c00001_NODE_1_...cluster193	c13836_NODE_13..	NODE_13836_length_5879_cov_2.256780	phosphonate	Others		
CS204_c00001_NODE_1_...cluster199	c15522_NODE_15..	NODE_15522_length_5468_cov_2.942707	other	Others		
CS204_c00001_NODE_1_...cluster201	c16103_NODE_16..	NODE_16103_length_5331_cov_3.383743	other	Others		
CS211_c00001_NODE_1_...cluster004	c00013_NODE_13..	NODE_13_length_223712_cov_4.440562	other	Others		
CS211_c00001_NODE_1_...cluster005	c00013_NODE_13..	NODE_13_length_223712_cov_4.440562	other	Others		
CS211_c00001_NODE_1_...cluster012	c00049_NODE_49..	NODE_49_length_149488_cov_7.317071	arylpolyene	Others		
CS211_c00001_NODE_1_...cluster016	c00068_NODE_68..	NODE_68_length_133763_cov_5.828744	other	Others		
CS211_c00001_NODE_1_...cluster021	c00120_NODE_12..	NODE_120_length_102504_cov_9.562695	arylpolyene	Others		
CS211_c00001_NODE_1_...cluster024	c00165_NODE_16..	NODE_165_length_92075_cov_24.922652	other	Others		
CS211_c00001_NODE_1_...cluster026	c00208_NODE_20..	NODE_208_length_85812_cov_24.863523	arylpolyene	Others		
CS211_c00001_NODE_1_...cluster029	c00230_NODE_23..	NODE_230_length_80966_cov_4.417348	other	Others		
CS211_c00001_NODE_1_...cluster031	c00269_NODE_26..	NODE_269_length_75832_cov_21.556080	other	Others		
CS211_c00001_NODE_1_...cluster038	c00427_NODE_42..	NODE_427_length_61013_cov_5.539894	arylpolyene	Others		
CS211_c00001_NODE_1_...cluster040	c00439_NODE_43..	NODE_439_length_60222_cov_20.565105	other	Others		
CS211_c00001_NODE_1_...cluster064	c01013_NODE_10..	NODE_1013_length_38596_cov_2.272583	other	Others		
CS211_c00001_NODE_1_...cluster066	c01059_NODE_10..	NODE_1059_length_37687_cov_5.402929	other	Others		
CS211_c00001_NODE_1_...cluster070	c01210_NODE_12..	NODE_1210_length_34910_cov_5.623494	other	Others		
CS211_c00001_NODE_1_...cluster078	c01451_NODE_14..	NODE_1451_length_31344_cov_1.506775	other	Others		
CS211_c00001_NODE_1_...cluster088	c01834_NODE_18..	NODE_1834_length_26907_cov_2.120388	other	Others		
CS211_c00001_NODE_1_...cluster096	c02197_NODE_21..	NODE_2197_length_23959_cov_5.343404	other	Others		
CS211_c00001_NODE_1_...cluster097	c02211_NODE_22..	NODE_2211_length_23877_cov_4.765011	other	Others		
CS211_c00001_NODE_1_...cluster101	c02328_NODE_23..	NODE_2328_length_23162_cov_4.087041	other	Others		
CS211_c00001_NODE_1_...cluster107	c02556_NODE_25..	NODE_2556_length_21757_cov_5.942441	other	Others		
CS211_c00001_NODE_1_...cluster117	c02784_NODE_27..	NODE_2784_length_20453_cov_2.468218	arylpolyene	Others		
CS211_c00001_NODE_1_...cluster119	c02853_NODE_28..	NODE_2853_length_20149_cov_1.945310	other	Others		
CS211_c00001_NODE_1_...cluster124	c03102_NODE_31..	NODE_3102_length_19117_cov_2.776988	other	Others		
CS211_c00001_NODE_1_...cluster129	c03317_NODE_33..	NODE_3317_length_18304_cov_8.034494	other	Others		
CS211_c00001_NODE_1_...cluster135	c03694_NODE_36..	NODE_3694_length_17099_cov_5.108944	arylpolyene	Others		
CS211_c00001_NODE_1_...cluster143	c04311_NODE_43..	NODE_4311_length_15356_cov_3.152932	arylpolyene	Others		
CS211_c00001_NODE_1_...cluster150	c05039_NODE_50..	NODE_5039_length_13807_cov_1.496199	other	Others		
CS211_c00001_NODE_1_...cluster180	c07340_NODE_73..	NODE_7340_length_10494_cov_2.967204	ectoine	Others		
CS211_c00001_NODE_1_...cluster183	c07923_NODE_79..	NODE_7923_length_9950_cov_3.752621	other	Others		
CS211_c00001_NODE_1_...cluster189	c08362_NODE_83..	NODE_8362_length_9548_cov_8.106889	other	Others		
CS211_c00001_NODE_1_...cluster203	c09851_NODE_98..	NODE_9851_length_8470_cov_2.795397	other	Others		
CS211_c00001_NODE_1_...cluster210	c10458_NODE_10..	NODE_10458_length_8100_cov_2.428070	ectoine	Others		
CS211_c00001_NODE_1_...cluster218	c11494_NODE_11..	NODE_11494_length_7579_cov_5.557300	other	Others		
CS211_c00001_NODE_1_...cluster224	c11941_NODE_11..	NODE_11941_length_7362_cov_26.061092	arylpolyene	Others		
CS211_c00001_NODE_1_...cluster226	c12184_NODE_12..	NODE_12184_length_7252_cov_6.893895	phosphonate	Others		
CS211_c00001_NODE_1_...cluster229	c12860_NODE_12..	NODE_12860_length_6975_cov_1.470210	phosphonate	Others		
CS211_c00001_NODE_1_...cluster237	c13417_NODE_13..	NODE_13417_length_6755_cov_2.710169	ectoine	Others		
CS211_c00001_NODE_1_...cluster244	c14662_NODE_14..	NODE_14662_length_6327_cov_0.908548	other	Others		
CS211_c00001_NODE_1_...cluster252	c16615_NODE_16..	NODE_16615_length_5777_cov_1.740708	arylpolyene	Others		
CS783_c00001_NODE_1_...cluster003	c00001_NODE_1_..	NODE_1_length_2765707_cov_4.308384	other	Others		
CS783_c00001_NODE_1_...cluster006	c00002_NODE_2_..	NODE_2_length_926060_cov_11.452145	other	Others		
CS783_c00001_NODE_1_...cluster015	c00029_NODE_29..	NODE_29_length_317150_cov_2.472325	other	Others		
CS783_c00001_NODE_1_...cluster018	c00047_NODE_47..	NODE_47_length_253339_cov_6.870879	other	Others		
CS783_c00001_NODE_1_...cluster019	c00047_NODE_47..	NODE_47_length_253339_cov_6.870879	other	Others		
CS783_c00001_NODE_1_...cluster027	c00125_NODE_12..	NODE_125_length_152318_cov_2.895355	other	Others		
CS783_c00001_NODE_1_...cluster032	c00221_NODE_22..	NODE_221_length_107696_cov_3.949567	other	Others		
CS783_c00001_NODE_1_...cluster037	c00268_NODE_26..	NODE_268_length_92727_cov_29.237667	other	Others		
CS783_c00001_NODE_1_...cluster039	c00332_NODE_33..	NODE_332_length_79574_cov_5.386333	arylpolyene	Others		
CS783_c00001_NODE_1_...cluster042	c00361_NODE_36..	NODE_361_length_74711_cov_1.755242	other	Others		
CS783_c00001_NODE_1_...cluster056	c00839_NODE_83..	NODE_839_length_39912_cov_2.180872	other	Others		
CS783_c00001_NODE_1_...cluster057	c00853_NODE_85..	NODE_853_length_39549_cov_2.267389	other	Others		
CS783_c00001_NODE_1_...cluster062	c01120_NODE_11..	NODE_1120_length_32720_cov_1.510785	other	Others		
CS783_c00001_NODE_1_...cluster064	c01308_NODE_13..	NODE_1308_length_29395_cov_2.287960	other	Others		
CS783_c00001_NODE_1_...cluster067	c01676_NODE_16..	NODE_1676_length_24522_cov_6.856610	other	Others		
CS783_c00001_NODE_1_...cluster068	c01689_NODE_16..	NODE_1689_length_24374_cov_1.541675	arylpolyene	Others		
CS783_c00001_NODE_1_...cluster072	c01919_NODE_19..	NODE_1919_length_21871_cov_2.229673	other	Others		
CS783_c00001_NODE_1_...cluster074	c01936_NODE_19..	NODE_1936_length_21743_cov_2.191849	other	Others		
CS783_c00001_NODE_1_...cluster079	c02253_NODE_22..	NODE_2253_length_19179_cov_1.566397	other	Others		
CS783_c00001_NODE_1_...cluster087	c02651_NODE_26..	NODE_2651_length_16834_cov_2.372119	other	Others		
CS783_c00001_NODE_1_...cluster094	c03132_NODE_31..	NODE_3132_length_14593_cov_1.465160	phosphonate	Others		
CS783_c00001_NODE_1_...cluster099	c03492_NODE_34..	NODE_3492_length_13366_cov_1.377974	other	Others		
CS783_c00001_NODE_1_...cluster108	c04258_NODE_42..	NODE_4258_length_11408_cov_2.232692	other	Others		
CS783_c00001_NODE_1_...cluster122	c05575_NODE_55..	NODE_5575_length_9125_cov_1.599578	other	Others		
CS783_c00001_NODE_1_...cluster129	c06031_NODE_60..	NODE_6031_length_8531_cov_1.197049	other	Others		
CS783_c00001_NODE_1_...cluster130	c06076_NODE_60..	NODE_6076_length_8479_cov_1.306274	other	Others		
CS783_c00001_NODE_1_...cluster141	c07411_NODE_74..	NODE_7411_length_7266_cov_1.369379	other	Others		
