BGC	Accesion ID	Description	Product Prediction	BiG-SCAPE class	Organism	Taxonomy
BGC0000582.1	BGC0000582.1	Cypemycin biosynthetic gene cluster	linaridin	RiPPs	Streptomyces sp. OH-4156	Bacteria,Actinobacteria,Actinobacteridae,Actinomycetales,Streptomycineae,Streptomycetaceae,Streptomyces
BGC0000583.1	BGC0000583.1	Grisemycin biosynthetic gene cluster	linaridin	RiPPs	Streptomyces griseus subsp. griseus NBRC 13350	Bacteria,Actinobacteria,Actinobacteridae,Actinomycetales,Streptomycineae,Streptomycetaceae,Streptomyces
BGC0000584.1	BGC0000584.1	Colicin V biosynthetic gene cluster	other	Others	Escherichia coli	Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Escherichia
BGC0000585.1	BGC0000585.1	Microcin C7 biosynthetic gene cluster	other	Others	Escherichia coli	Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Escherichia
BGC0000586.1	BGC0000586.1	Microcin E492 biosynthetic gene cluster	other	Others	Klebsiella pneumoniae RYC492	Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Klebsiella
BGC0000587.1	BGC0000587.1	Microcin H47 biosynthetic gene cluster	other	Others	Escherichia coli	Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Escherichia
BGC0000588.1	BGC0000588.1	Microcin L biosynthetic gene cluster	other	Others	Escherichia coli	Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Escherichia
BGC0000589.1	BGC0000589.1	Microcin M biosynthetic gene cluster	other	Others	Escherichia coli Nissle 1917	Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Escherichia
BGC0000590.1	BGC0000590.1	Microcin N biosynthetic gene cluster	other	Others	Escherichia coli	Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Escherichia
BGC0000591.1	BGC0000591.1	Marinostatin biosynthetic gene cluster	microviridin	RiPPs	Alteromonas sp. B-10-31	Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Alteromonadaceae,Alteromonas
BGC0000592.1	BGC0000592.1	Microviridin B biosynthetic gene cluster	microviridin	RiPPs	Microcystis aeruginosa NIES-298	Bacteria,Cyanobacteria,Oscillatoriophycideae,Chroococcales,Microcystis
BGC0000593.1	BGC0000593.1	Microviridin B biosynthetic gene cluster	microviridin	RiPPs	Microcystis aeruginosa MRC	Bacteria,Cyanobacteria,Oscillatoriophycideae,Chroococcales,Microcystis
BGC0000594.1	BGC0000594.1	Microviridin K biosynthetic gene cluster	microviridin	RiPPs	Planktothrix agardhii NIVA-CYA 126/8	Bacteria,Cyanobacteria,Oscillatoriophycideae,Oscillatoriales,Planktothrix
BGC0000595.1	BGC0000595.1	SCO-2138 biosynthetic gene cluster	other	Others	Streptomyces coelicolor A3(2)	Bacteria,Actinobacteria,Actinobacteridae,Actinomycetales,Streptomycineae,Streptomycetaceae,Streptomyces,Streptomyces albidoflavus group
BGC0000596.1	BGC0000596.1	SLI-2138 biosynthetic gene cluster	other	Others	Streptomyces lividans TK24	Bacteria,Actinobacteria,Actinobacteridae,Actinomycetales,Streptomycineae,Streptomycetaceae,Streptomyces
BGC0000597.1	BGC0000597.1	SWA-2138 biosynthetic gene cluster	other	Others	Streptomyces sp. e14	Bacteria,Actinobacteria,Actinobacteridae,Actinomycetales,Streptomycineae,Streptomycetaceae,Streptomyces
BGC0000598.1	BGC0000598.1	Polytheonamides biosynthetic gene cluster	bacteriocin	RiPPs	Candidatus Entotheonella sp. TSY1	Bacteria,Proteobacteria,Deltaproteobacteria,Candidatus Entotheonella
BGC0000599.1	BGC0000599.1	Thuricin CD alfa / thuricin CD beta biosynthetic gene cluster	sactipeptide	RiPPs	Bacillus thuringiensis	Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,Bacillus cereus group
BGC0000600.1	BGC0000600.1	Thurincin H biosynthetic gene cluster	sactipeptide	RiPPs	Bacillus thuringiensis	Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,Bacillus cereus group
BGC0000601.1	BGC0000601.1	Sporulation killing factor skfA biosynthetic gene cluster	head_to_tail	RiPPs	Bacillus subtilis subsp. subtilis str. 168	Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus
BGC0000602.1	BGC0000602.1	Subtilosin A biosynthetic gene cluster	sactipeptide	RiPPs	Bacillus subtilis subsp. spizizenii ATCC 6633	Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus
BGC0000603.1	BGC0000603.1	Cyclothiazomycin biosynthetic gene cluster	thiopeptide-lantipeptide	RiPPs	Streptomyces hygroscopicus	Bacteria,Actinobacteria,Actinobacteridae,Actinomycetales,Streptomycineae,Streptomycetaceae,Streptomyces
BGC0000604.1	BGC0000604.1	GE2270 biosynthetic gene cluster	thiopeptide-lantipeptide	RiPPs	Nonomuraea sp. WU8817	Bacteria,Actinobacteria,Actinobacteridae,Actinomycetales,Streptosporangineae,Streptosporangiaceae,Nonomuraea
BGC0000605.1	BGC0000605.1	GE37468 biosynthetic gene cluster	thiopeptide	RiPPs	Streptomyces sp. ATCC 55365	Bacteria,Actinobacteria,Actinobacteridae,Actinomycetales,Streptomycineae,Streptomycetaceae,Streptomyces
BGC0000606.1	BGC0000606.1	Lactazole biosynthetic gene cluster	lantipeptide-thiopeptide	RiPPs	Streptomyces lactacystinaeus	Bacteria,Actinobacteria,Actinobacteridae,Actinomycetales,Streptomycineae,Streptomycetaceae,Streptomyces
BGC0000607.1	BGC0000607.1	Micrococcin P1 biosynthetic gene cluster	thiopeptide-lantipeptide	RiPPs	Macrococcus caseolyticus	Bacteria,Firmicutes,Bacilli,Bacillales,Staphylococcaceae,Macrococcus
BGC0000608.1	BGC0000608.1	Nocathiacin biosynthetic gene cluster	thiopeptide	RiPPs	Actinokineospora fastidiosa	Bacteria,Actinobacteria,Actinobacteridae,Actinomycetales,Pseudonocardineae,Pseudonocardiaceae,Actinokineospora
BGC0000609.1	BGC0000609.1	Nocathiacin biosynthetic gene cluster	thiopeptide-lantipeptide	RiPPs	Nocardia sp. ATCC 202099	Bacteria,Actinobacteria,Actinobacteridae,Actinomycetales,Corynebacterineae,Nocardiaceae,Nocardia
BGC0000610.1	BGC0000610.1	Nosiheptide biosynthetic gene cluster	thiopeptide-lantipeptide	RiPPs	Streptomyces actuosus	Bacteria,Actinobacteria,Actinobacteridae,Actinomycetales,Streptomycineae,Streptomycetaceae,Streptomyces
BGC0000611.1	BGC0000611.1	Siomycin biosynthetic gene cluster	terpene-thiopeptide	Others	Streptomyces sioyaensis	Bacteria,Actinobacteria,Actinobacteridae,Actinomycetales,Streptomycineae,Streptomycetaceae,Streptomyces
BGC0000612.1	BGC0000612.1	Thiocillin I / thiocillin II biosynthetic gene cluster	thiopeptide-lantipeptide	RiPPs	Bacillus cereus ATCC 14579	Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,Bacillus cereus group
BGC0000613.1	BGC0000613.1	Thiomuracins biosynthetic gene cluster	thiopeptide	RiPPs	Nonomuraea sp. Bp3714-39	Bacteria,Actinobacteria,Actinobacteridae,Actinomycetales,Streptosporangineae,Streptosporangiaceae,Nonomuraea
BGC0000614.1	BGC0000614.1	Thiostrepton biosynthetic gene cluster	thiopeptide	RiPPs	Streptomyces laurentii	Bacteria,Actinobacteria,Actinobacteridae,Actinomycetales,Streptomycineae,Streptomycetaceae,Streptomyces
BGC0000615.1	BGC0000615.1	TP-1161 biosynthetic gene cluster	thiopeptide-lantipeptide	RiPPs	Nocardiopsis sp. TFS65-07	Bacteria,Actinobacteria,Actinobacteridae,Actinomycetales,Streptosporangineae,Nocardiopsaceae,Nocardiopsis
BGC0000616.1	BGC0000616.1	Amylocyclicin biosynthetic gene cluster	bacteriocin	RiPPs	Bacillus amyloliquefaciens subsp. plantarum str. FZB42	Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus
BGC0000617.1	BGC0000617.1	Coagulin biosynthetic gene cluster	bacteriocin	RiPPs	Bacillus coagulans	Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus
BGC0000618.1	BGC0000618.1	Enterocin A biosynthetic gene cluster	bacteriocin	RiPPs	Enterococcus faecium DO	Bacteria,Firmicutes,Bacilli,Lactobacillales,Enterococcaceae,Enterococcus
BGC0000619.1	BGC0000619.1	Gassericin T biosynthetic gene cluster	bacteriocin	RiPPs	Lactobacillus gasseri	Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus
BGC0000620.1	BGC0000620.1	Lacticin Q biosynthetic gene cluster	bacteriocin	RiPPs	Lactococcus lactis	Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Lactococcus
BGC0000621.1	BGC0000621.1	Linaclotide biosynthetic gene cluster	other	Others	Escherichia coli	Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Escherichia
BGC0000622.1	BGC0000622.1	Megacin biosynthetic gene cluster	other	Others	Bacillus megaterium	Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus
BGC0000623.1	BGC0000623.1	Plantaricin W alpha / plantaricin W beta biosynthetic gene cluster	lantipeptide	RiPPs	Lactobacillus plantarum	Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus
BGC0000624.1	BGC0000624.1	Salivaricin CRL1328 alpha peptide / salivaricin CRL1328 beta peptide biosynthetic gene cluster	bacteriocin	RiPPs	Lactobacillus salivarius	Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus
BGC0000625.1	BGC0000625.1	Thioviridamide biosynthetic gene cluster	other	Others	Streptomyces olivoviridis	Bacteria,Actinobacteria,Actinobacteridae,Actinomycetales,Streptomycineae,Streptomycetaceae,Streptomyces
BGC0000626.1	BGC0000626.1	Thuricin biosynthetic gene cluster	lantipeptide	RiPPs	Bacillus thuringiensis	Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,Bacillus cereus group
BGC0000627.1	BGC0000627.1	Ustiloxin B biosynthetic gene cluster	other	Others	Aspergillus flavus NRRL3357	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Eurotiomycetes,Eurotiomycetidae,Eurotiales,Aspergillaceae,Aspergillus
BGC0000628.1	BGC0000628.1	Lactocillin biosynthetic gene cluster	thiopeptide	RiPPs	Lactobacillus gasseri JV-V03	Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus
BGC0000629.1	BGC0000629.1	Aflatrem biosynthetic gene cluster	terpene	Terpene	Aspergillus flavus	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Eurotiomycetes,Eurotiomycetidae,Eurotiales,Aspergillaceae,Aspergillus
BGC0000630.1	BGC0000630.1	Astaxanthin biosynthetic gene cluster	terpene	Terpene	Paracoccus haeundaensis	Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Paracoccus
BGC0000631.1	BGC0000631.1	Botrydial biosynthetic gene cluster	terpene	Terpene	Botrytis cinerea B05.10	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Leotiomycetes,Helotiales,Sclerotiniaceae,Botrytis
BGC0000632.1	BGC0000632.1	Brasilicardin A biosynthetic gene cluster	terpene	Terpene	Nocardia brasiliensis	Bacteria,Actinobacteria,Actinobacteridae,Actinomycetales,Corynebacterineae,Nocardiaceae,Nocardia
BGC0000633.1	BGC0000633.1	Carotenoid biosynthetic gene cluster	terpene	Terpene	Streptomyces avermitilis	Bacteria,Actinobacteria,Actinobacteridae,Actinomycetales,Streptomycineae,Streptomycetaceae,Streptomyces
BGC0000634.1	BGC0000634.1	Carotenoid biosynthetic gene cluster	terpene	Terpene	Brevundimonas sp. SD212	Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,Brevundimonas
BGC0000635.1	BGC0000635.1	Carotenoid biosynthetic gene cluster	terpene	Terpene	Paracoccus sp. N81106	Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Paracoccus
BGC0000636.1	BGC0000636.1	Carotenoid biosynthetic gene cluster	terpene	Terpene	Brevibacterium linens	Bacteria,Actinobacteria,Actinobacteridae,Actinomycetales,Micrococcineae,Brevibacteriaceae,Brevibacterium
BGC0000637.1	BGC0000637.1	Carotenoid biosynthetic gene cluster	terpene	Terpene	Corynebacterium glutamicum	Bacteria,Actinobacteria,Actinobacteridae,Actinomycetales,Corynebacterineae,Corynebacteriaceae,Corynebacterium
BGC0000638.1	BGC0000638.1	Carotenoid biosynthetic gene cluster	terpene	Terpene	Pantoea ananatis	Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Pantoea
BGC0000639.1	BGC0000639.1	Carotenoid biosynthetic gene cluster	terpene	Terpene	Enterobacteriaceae bacterium DC260	Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae
BGC0000640.1	BGC0000640.1	Carotenoid biosynthetic gene cluster	terpene	Terpene	Enterobacteriaceae bacterium DC404	Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae
BGC0000641.1	BGC0000641.1	Carotenoid biosynthetic gene cluster	terpene	Terpene	Enterobacteriaceae bacterium DC416	Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae
BGC0000642.1	BGC0000642.1	Carotenoid biosynthetic gene cluster	terpene	Terpene	Enterobacteriaceae bacterium DC413	Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae
BGC0000643.1	BGC0000643.1	Carotenoid biosynthetic gene cluster	terpene	Terpene	Brevundimonas vesicularis	Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,Brevundimonas
BGC0000644.1	BGC0000644.1	Carotenoid biosynthetic gene cluster	terpene	Terpene	Dietzia sp. CQ4	Bacteria,Actinobacteria,Actinobacteridae,Actinomycetales,Corynebacterineae,Dietziaceae,Dietzia
BGC0000645.1	BGC0000645.1	Carotenoid biosynthetic gene cluster	terpene	Terpene	Halobacillus halophilus DSM 2266	Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Halobacillus
BGC0000646.1	BGC0000646.1	Carotenoid biosynthetic gene cluster	terpene	Terpene	uncultured bacterium	Bacteria,environmental samples
BGC0000647.1	BGC0000647.1	Carotenoid biosynthetic gene cluster	terpene	Terpene	Rhodobacter sphaeroides	Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Rhodobacter
BGC0000648.1	BGC0000648.1	Carotenoid biosynthetic gene cluster	terpene	Terpene	Myxococcus xanthus	Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Cystobacterineae,Myxococcaceae,Myxococcus
BGC0000649.1	BGC0000649.1	Carotenoid biosynthetic gene cluster	terpene	Terpene	Streptomyces griseus subsp. griseus NBRC 13350	Bacteria,Actinobacteria,Actinobacteridae,Actinomycetales,Streptomycineae,Streptomycetaceae,Streptomyces
BGC0000650.1	BGC0000650.1	Carotenoid biosynthetic gene cluster	terpene	Terpene	Algoriphagus sp. KK10202C	Bacteria,Bacteroidetes,Cytophagia,Cytophagales,Cyclobacteriaceae,Algoriphagus
BGC0000651.1	BGC0000651.1	KS-505a biosynthetic gene cluster	terpene	Terpene	Streptomyces argenteolus	Bacteria,Actinobacteria,Actinobacteridae,Actinomycetales,Streptomycineae,Streptomycetaceae,Streptomyces
BGC0000652.1	BGC0000652.1	Napyradiomycin biosynthetic gene cluster	t3pks-terpene	Others	Streptomyces sp. CNQ525	Bacteria,Actinobacteria,Actinobacteridae,Actinomycetales,Streptomycineae,Streptomycetaceae,Streptomyces
BGC0000653.1	BGC0000653.1	Pentalenolactone biosynthetic gene cluster	terpene	Terpene	Streptomyces arenae	Bacteria,Actinobacteria,Actinobacteridae,Actinomycetales,Streptomycineae,Streptomycetaceae,Streptomyces
BGC0000654.1	BGC0000654.1	Phenalinolactone biosynthetic gene cluster	terpene	Terpene	Streptomyces sp. Tu6071	Bacteria,Actinobacteria,Actinobacteridae,Actinomycetales,Streptomycineae,Streptomycetaceae,Streptomyces
BGC0000655.1	BGC0000655.1	Siomycin biosynthetic gene cluster	terpene-thiopeptide	Others	Streptomyces sioyaensis	Bacteria,Actinobacteria,Actinobacteridae,Actinomycetales,Streptomycineae,Streptomycetaceae,Streptomyces
BGC0000656.1	BGC0000656.1	Zeaxanthin biosynthetic gene cluster	terpene	Terpene	Xanthobacter autotrophicus Py2	Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Xanthobacteraceae,Xanthobacter
BGC0000657.1	BGC0000657.1	2-methylisoborneol biosynthetic gene cluster	terpene	Terpene	Pseudanabaena sp. dqh15	Bacteria,Cyanobacteria,Oscillatoriophycideae,Oscillatoriales,Pseudanabaena
BGC0000658.1	BGC0000658.1	2-methylisoborneol biosynthetic gene cluster	terpene	Terpene	Streptomyces griseus subsp. griseus NBRC 13350	Bacteria,Actinobacteria,Actinobacteridae,Actinomycetales,Streptomycineae,Streptomycetaceae,Streptomyces
BGC0000659.1	BGC0000659.1	2-methylisoborneol biosynthetic gene cluster	terpene	Terpene	Saccharopolyspora erythraea NRRL 2338	Bacteria,Actinobacteria,Actinobacteridae,Actinomycetales,Pseudonocardineae,Pseudonocardiaceae,Saccharopolyspora
BGC0000660.1	BGC0000660.1	Albaflavenone biosynthetic gene cluster	terpene	Terpene	Streptomyces coelicolor A3(2)	Bacteria,Actinobacteria,Actinobacteridae,Actinomycetales,Streptomycineae,Streptomycetaceae,Streptomyces,Streptomyces albidoflavus group
BGC0000661.1	BGC0000661.1	Geosmin biosynthetic gene cluster	terpene	Terpene	Nostoc punctiforme PCC 73102	Bacteria,Cyanobacteria,Nostocales,Nostocaceae,Nostoc
BGC0000662.1	BGC0000662.1	Grixazone biosynthetic gene cluster	melanin	Others	Streptomyces griseus subsp. griseus NBRC 13350	Bacteria,Actinobacteria,Actinobacteridae,Actinomycetales,Streptomycineae,Streptomycetaceae,Streptomyces
BGC0000663.1	BGC0000663.1	Hopene biosynthetic gene cluster	terpene	Terpene	Streptomyces coelicolor A3(2)	Bacteria,Actinobacteria,Actinobacteridae,Actinomycetales,Streptomycineae,Streptomycetaceae,Streptomyces,Streptomyces albidoflavus group
BGC0000664.1	BGC0000664.1	Isorenieratene biosynthetic gene cluster	terpene	Terpene	Streptomyces griseus subsp. griseus NBRC 13350	Bacteria,Actinobacteria,Actinobacteridae,Actinomycetales,Streptomycineae,Streptomycetaceae,Streptomyces
BGC0000665.1	BGC0000665.1	Xiamycin biosynthetic gene cluster	other	Others	Streptomyces sp. HKI0576	Bacteria,Actinobacteria,Actinobacteridae,Actinomycetales,Streptomycineae,Streptomycetaceae,Streptomyces
BGC0000666.1	BGC0000666.1	Xiamycin biosynthetic gene cluster	other	Others	Streptomyces sp. SCSIO 02999	Bacteria,Actinobacteria,Actinobacteridae,Actinomycetales,Streptomycineae,Streptomycetaceae,Streptomyces
BGC0000667.1	BGC0000667.1	PR toxin biosynthetic gene cluster	terpene	Terpene	Penicillium roqueforti FM164	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Eurotiomycetes,Eurotiomycetidae,Eurotiales,Aspergillaceae,Penicillium
BGC0000668.1	BGC0000668.1	Welwitindolinone biosynthetic gene cluster	other	Others	Hapalosiphon welwitschii UTEX B 1830	Bacteria,Cyanobacteria,Stigonematales,Hapalosiphon
BGC0000669.1	BGC0000669.1	Marneral biosynthetic gene cluster	terpene	Terpene	Arabidopsis thaliana	Eukaryota,Viridiplantae,Streptophyta,Embryophyta,Tracheophyta,Spermatophyta,Magnoliophyta,eudicotyledons,Gunneridae,Pentapetalae,rosids,malvids,Brassicales,Brassicaceae,Camelineae,Arabidopsis
BGC0000670.1	BGC0000670.1	Thalianol biosynthetic gene cluster	other	Others	Arabidopsis thaliana	Eukaryota,Viridiplantae,Streptophyta,Embryophyta,Tracheophyta,Spermatophyta,Magnoliophyta,eudicotyledons,Gunneridae,Pentapetalae,rosids,malvids,Brassicales,Brassicaceae,Camelineae,Arabidopsis
BGC0000671.1	BGC0000671.1	Momilactone biosynthetic gene cluster	terpene	Terpene	Oryza sativa Japonica Group	Eukaryota,Viridiplantae,Streptophyta,Embryophyta,Tracheophyta,Spermatophyta,Magnoliophyta,Liliopsida,Poales,Poaceae,BEP clade,Ehrhartoideae,Oryzeae,Oryza
BGC0000672.1	BGC0000672.1	Phytocassane / oryzalides biosynthetic gene cluster	terpene	Terpene	Oryza sativa Japonica Group	Eukaryota,Viridiplantae,Streptophyta,Embryophyta,Tracheophyta,Spermatophyta,Magnoliophyta,Liliopsida,Poales,Poaceae,BEP clade,Ehrhartoideae,Oryzeae,Oryza
BGC0000673.1	BGC0000673.1	Ent-pimara-8(14),15-diene biosynthetic gene cluster	other	Others	Aspergillus nidulans FGSC A4	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Eurotiomycetes,Eurotiomycetidae,Eurotiales,Aspergillaceae,Aspergillus
BGC0000674.1	BGC0000674.1	(-)-delta-cadinene biosynthetic gene cluster	terpene	Terpene	Streptomyces clavuligerus ATCC 27064	Bacteria,Actinobacteria,Actinobacteridae,Actinomycetales,Streptomycineae,Streptomycetaceae,Streptomyces
BGC0000675.1	BGC0000675.1	(+)-T-muurolol biosynthetic gene cluster	terpene	Terpene	Streptomyces clavuligerus ATCC 27064	Bacteria,Actinobacteria,Actinobacteridae,Actinomycetales,Streptomycineae,Streptomycetaceae,Streptomyces
BGC0000676.1	BGC0000676.1	Aphidicolin biosynthetic gene cluster	terpene	Terpene	Phoma betae	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Dothideomycetes,Pleosporomycetidae,Pleosporales,Pleosporineae,Didymellaceae,mitosporic Didymellaceae,Phoma
BGC0000677.1	BGC0000677.1	Cyclooctatin biosynthetic gene cluster	other	Others	Streptomyces melanosporofaciens	Bacteria,Actinobacteria,Actinobacteridae,Actinomycetales,Streptomycineae,Streptomycetaceae,Streptomyces
BGC0000678.1	BGC0000678.1	Pentalenolactone biosynthetic gene cluster	terpene	Terpene	Streptomyces avermitilis MA-4680 = NBRC 14893	Bacteria,Actinobacteria,Actinobacteridae,Actinomycetales,Streptomycineae,Streptomycetaceae,Streptomyces
BGC0000679.1	BGC0000679.1	Diazepinomicin biosynthetic gene cluster	other	Others	Micromonospora sp. M42	Bacteria,Actinobacteria,Actinobacteridae,Actinomycetales,Micromonosporineae,Micromonosporaceae,Micromonospora
BGC0000680.1	BGC0000680.1	Austinol/dehydroaustinol, locus 1 biosynthetic gene cluster	t1pks	PKSI	Aspergillus nidulans FGSC A4	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Eurotiomycetes,Eurotiomycetidae,Eurotiales,Aspergillaceae,Aspergillus
BGC0000682.1	BGC0000682.1	Terretonin biosynthetic gene cluster	t1pks	PKSI	Aspergillus terreus NIH2624	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Eurotiomycetes,Eurotiomycetidae,Eurotiales,Aspergillaceae,Aspergillus
BGC0000684.1	BGC0000684.1	Asperthecin biosynthetic gene cluster	t1pks	PKSI	Aspergillus nidulans FGSC A4	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Eurotiomycetes,Eurotiomycetidae,Eurotiales,Aspergillaceae,Aspergillus
